timestamp,run_key,model,task,language,n,n_correct,accuracy,mean_completion_tokens,median_completion_tokens,std_completion_tokens,p10_completion_tokens,p90_completion_tokens,mean_total_tokens,mean_prompt_tokens,mean_latency_s,median_latency_s,p90_latency_s,mean_response_chars,mean_fertility,n_truncated,truncation_rate,avg_cost_per_attempt_usd,ceff_usd
2026-06-23T04:44:23Z,gpt-oss-120b__commonsense__ko,gpt-oss-120b,commonsense,ko,500,487,0.974,491.918,469.0,154.55394242217335,323.6,670.3000000000001,742.574,250.656,1.7056040000000001,1.5629,2.2037299999999997,553.02,4.433588027519472,0,0.0,0.0003327492,0.00034163162217659134
2026-08-08T07:59:45Z,gpt-oss-120b__commonsense__sw,gpt-oss-120b,commonsense,sw,500,488,0.976,443.316,432.5,122.64772755395143,311.9,583.2,712.972,269.656,2.4914283999999998,1.58975,2.2147000000000014,1049.426,2.8456243490402864,0,0.0,0.00030643799999999997,0.0003139733606557377
2026-06-24T09:53:52Z,gpt-oss-120b__commonsense__tr,gpt-oss-120b,commonsense,tr,500,490,0.98,452.346,447.0,134.33396261192493,280.9,624.0,714.002,261.656,2.191127,2.1084,2.7988500000000007,958.32,3.965435720624532,0,0.0,0.000310656,0.00031699591836734694
2026-06-22T06:16:59Z,gpt-oss-120b__commonsense__zh,gpt-oss-120b,commonsense,zh,500,486,0.972,506.206,495.5,146.19190027978578,351.9,682.1,749.862,243.656,1.8321306,1.54785,2.06019,339.582,43.14367685350352,0,0.0,0.000340272,0.0003500740740740741
2026-06-17T09:53:28Z,gpt-oss-120b__math__ar,gpt-oss-120b,math,ar,500,470,0.94,380.032,342.5,172.79513677933525,229.9,576.2,646.554,266.522,2.0015522,1.24075,3.2542000000000004,576.3,3.6357288703007797,0,0.0,0.00026799749999999997,0.0002851037234042553
2026-06-20T07:37:18Z,gpt-oss-120b__math__de,gpt-oss-120b,math,de,500,475,0.95,379.098,348.0,170.28416776548303,225.9,554.1,643.62,264.522,1.3940902000000002,1.2600500000000001,1.88391,656.722,3.690286985752364,0,0.0,0.0002671371,0.00028119694736842107
2026-06-17T06:44:14Z,gpt-oss-120b__math__en,gpt-oss-120b,math,en,500,471,0.942,298.758,257.0,159.09813282290733,167.0,471.1,524.28,225.522,2.9124874,2.0855,5.05702,399.846,4.1266657654595,0,0.0,0.00021308309999999996,0.0002262028662420382
2026-06-19T13:37:44Z,gpt-oss-120b__math__es,gpt-oss-120b,math,es,500,470,0.94,391.178,353.0,187.40014927394213,229.9,556.5000000000001,655.7,264.522,2.6680954000000003,1.54685,4.452680000000001,707.442,3.2696372010536,0,0.0,0.0002743851,0.0002918990425531915
2026-06-18T06:06:20Z,gpt-oss-120b__math__fi,gpt-oss-120b,math,fi,500,477,0.954,367.79,332.0,165.79406879165788,227.0,542.0,649.312,281.522,4.988706199999999,1.52765,10.696350000000004,524.822,4.678852936679197,0,0.0,0.00026290229999999996,0.00027557893081761
2026-06-21T05:47:15Z,gpt-oss-120b__math__fr,gpt-oss-120b,math,fr,500,475,0.95,369.122,338.5,178.77767766716326,210.9,540.1,637.644,268.522,1.734412,1.2704499999999999,1.9116800000000014,614.14,3.4469951318611507,0,0.0,0.00026175149999999996,0.0002755278947368421
2026-06-17T10:03:27Z,gpt-oss-120b__math__hi,gpt-oss-120b,math,hi,500,470,0.94,365.754,336.0,160.12122625747153,223.0,521.2,647.276,281.522,2.1364402,1.2021,2.2905500000000005,510.2,3.5908661349276514,0,0.0,0.00026168070000000005,0.0002783837234042554
2026-06-18T12:55:01Z,gpt-oss-120b__math__ko,gpt-oss-120b,math,ko,500,475,0.95,393.682,350.0,179.40227207717552,237.0,584.5000000000001,661.204,267.522,2.4202150000000002,1.36005,4.02428,397.766,4.675224437682265,0,0.0,0.0002763375,0.00029088157894736845
2026-06-19T04:54:30Z,gpt-oss-120b__math__sw,gpt-oss-120b,math,sw,500,479,0.958,373.812,341.5,151.52003596421562,232.0,548.2,660.334,286.522,2.5253506000000003,1.2769,2.7120000000000037,582.972,3.619287027842353,0,0.0,0.0002672655,0.0002789827766179541
2026-06-20T07:18:14Z,gpt-oss-120b__math__tr,gpt-oss-120b,math,tr,500,471,0.942,371.97,336.5,164.72717804410038,223.9,557.0,650.492,278.522,2.1337238000000003,1.24615,1.9592000000000003,552.234,4.175280832076557,0,0.0,0.0002649603,0.0002812742038216561
2026-06-17T09:45:21Z,gpt-oss-120b__math__zh,gpt-oss-120b,math,zh,500,469,0.938,344.56,310.0,163.14885687309612,209.9,519.2,605.082,260.522,2.5730364,1.1955,5.290610000000002,294.07,7.512306063879166,0,0.0,0.0002458143,0.0002620621535181237
2026-08-08T07:10:52Z,gpt-oss-20b__code__ar,gpt-oss-20b,code,ar,500,236,0.472,853.464,751.0,531.8225485538392,476.0,1265.3000000000002,1098.722,245.258,2.927924,1.68355,3.2099100000000003,1463.968,4.400407461078684,2,0.004,0.00027443355,0.0005814270127118645
2026-08-08T08:35:31Z,gpt-oss-20b__code__de,gpt-oss-20b,code,de,500,219,0.438,854.474,748.0,515.0387589010566,465.8,1318.1000000000004,1097.732,243.258,2.619329,1.4731,3.4836000000000023,1614.368,4.335398276236341,0,0.0,0.00027458655000000003,0.0006269099315068493
2026-08-08T06:51:57Z,gpt-oss-20b__code__en,gpt-oss-20b,code,en,500,243,0.486,772.928,630.0,656.3230475165434,312.70000000000005,1295.8000000000004,977.186,204.258,2.0787004000000002,1.3121,2.29812,969.564,6.044308009299152,1,0.002,0.00024719775,0.0005086373456790124
2026-08-08T06:53:41Z,gpt-oss-20b__code__es,gpt-oss-20b,code,es,500,237,0.474,791.346,679.5,475.9843532018526,418.9,1205.0000000000002,1034.604,243.258,1.9021274000000001,1.3273,2.2744700000000004,1754.504,3.038069449299549,0,0.0,0.00025564814999999997,0.000539342088607595
2026-08-08T07:38:09Z,gpt-oss-20b__code__fi,gpt-oss-20b,code,fi,500,247,0.494,799.382,664.5,517.9937907064339,416.0,1168.8000000000004,1059.64,260.258,3.5450641999999997,1.7533,5.080710000000002,1296.31,6.546985625863137,1,0.002,0.00025933394999999994,0.0005249675101214573
2026-08-08T06:58:02Z,gpt-oss-20b__code__fr,gpt-oss-20b,code,fr,500,229,0.458,742.098,636.5,437.2708130253467,381.70000000000005,1115.1,989.356,247.258,1.502994,1.29505,1.9527200000000005,1648.476,3.1744392653916256,0,0.0,0.00024117374999999997,0.0005265802401746724
2026-08-08T07:16:10Z,gpt-oss-20b__code__hi,gpt-oss-20b,code,hi,500,229,0.458,898.116,777.0,536.7691914349663,508.9,1262.1,1158.374,260.258,2.621902,1.72355,3.0074500000000013,1518.732,3.6972802733750374,0,0.0,0.00028895414999999995,0.0006309042576419213
2026-08-08T08:05:17Z,gpt-oss-20b__code__ko,gpt-oss-20b,code,ko,500,213,0.426,920.282,830.0,506.24138823522185,518.6,1310.5000000000005,1166.54,246.258,2.5720058,1.6289,2.9586200000000007,1150.706,4.895139075067877,0,0.0,0.00029455395,0.0006914411971830986
2026-08-08T08:07:38Z,gpt-oss-20b__code__sw,gpt-oss-20b,code,sw,500,234,0.468,967.382,865.5,580.4097095482429,511.70000000000005,1409.4,1232.64,265.258,3.547559,1.59685,5.048020000000003,1751.124,4.022876558842127,2,0.004,0.00031010894999999996,0.0006626259615384614
2026-08-08T07:25:37Z,gpt-oss-20b__code__tr,gpt-oss-20b,code,tr,500,228,0.456,745.78,643.0,396.9338995869244,392.0,1181.0,1003.038,257.258,1.5734688000000001,1.3666,2.3313200000000003,1276.916,4.6403407441505395,0,0.0,0.00024302834999999996,0.0005329569078947367
2026-08-08T07:26:45Z,gpt-oss-20b__code__zh,gpt-oss-20b,code,zh,500,205,0.41,835.532,721.5,548.7223609758124,436.0,1254.2,1074.79,239.258,2.8759639999999997,1.8325,3.7690100000000024,950.958,8.683303085268127,0,0.0,0.00026860395,0.0006551315853658538
2026-06-22T07:32:39Z,gpt-oss-20b__commonsense__ar,gpt-oss-20b,commonsense,ar,500,483,0.966,293.252,267.0,139.7236626337844,180.0,420.20000000000005,542.908,249.656,1.5256912,0.9044,3.2191700000000023,505.158,4.927288563708432,0,0.0,0.0001066998,0.0001104552795031056
2026-08-08T07:27:52Z,gpt-oss-20b__commonsense__de,gpt-oss-20b,commonsense,de,500,486,0.972,320.864,294.0,132.63593059261257,174.0,496.0,568.52,247.656,3.0448155999999997,2.9599,5.014720000000001,790.008,4.329853522572299,0,0.0,0.00011483339999999999,0.00011814135802469135
2026-06-21T13:48:42Z,gpt-oss-20b__commonsense__en,gpt-oss-20b,commonsense,en,500,489,0.978,141.468,114.0,99.99132715897929,66.9,238.20000000000005,350.124,208.656,1.1673736,0.7204999999999999,1.7283200000000005,32.072,57.87200769536037,0,0.0,5.8089599999999994e-05,5.9396319018404906e-05
